id_num,year,data_string_raw,data_string_cle,wiki,accomplishment,name,category,bday,gender,location,lat,lng,country,state,county,city,FIPS_state
304,1971,"<li>First African-American <a href=""/wiki/Pitcher"" title=""Pitcher"">pitcher</a> to be inducted into the <a href=""/wiki/National_Baseball_Hall_of_Fame_and_Museum"" title=""National Baseball Hall of Fame and Museum"">Baseball Hall of Fame</a>: <a href=""/wiki/Satchel_Paige"" title=""Satchel Paige"">Satchel Paige</a> (See also: Jackie Robinson, 1962)</li>","First African-American pitcher to be inducted into the Baseball Hall of Fame: Satchel Paige (See also: Jackie Robinson, 1962)",/wiki/Satchel_Paige,First African-American pitcher to be inducted into the Baseball Hall of Fame,Satchel Paige,Education & Science,1906-07-07,male,"Mobile, Alabama[1]",47.27541,8.4897,Switzerland,Zurich,Bezirk Affoltern,NA,NA
304,1971,"<li>First African-American president of the <a href=""/wiki/New_York_City_Board_of_Education"" class=""mw-redirect"" title=""New York City Board of Education"">New York City Board of Education</a>: <a href=""/wiki/Isaiah_Edward_Robinson_Jr."" title=""Isaiah Edward Robinson Jr."">Isaiah Edward Robinson Jr.</a>
</li>",First African-American president of the New York City Board of Education: Isaiah Edward Robinson Jr.,/wiki/Isaiah_Edward_Robinson_Jr.,First African-American president of the New York City Board of Education,Isaiah Edward Robinson Jr.,Education & Science,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
304,1971,"<li>First African-American to win a <a href=""/wiki/Golden_Globe_Award"" class=""mw-redirect"" title=""Golden Globe Award"">Golden Globe Award</a>: <a href=""/wiki/Gail_Fisher"" title=""Gail Fisher"">Gail Fisher</a> for <i><a href=""/wiki/Mannix"" title=""Mannix"">Mannix</a></i> (see also: 1970)</li>",First African-American to win a Golden Globe Award: Gail Fisher for Mannix (see also: 1970),/wiki/Gail_Fisher,First African-American to win a Golden Globe Award,Gail Fisher,Arts & Entertainment,1935-08-18,female,"Orange, New Jersey, U.S.",40.1409668,-74.1233865,United States of America,New Jersey,Monmouth County,NA,34
304,1971,"<li>First African-American female <a href=""/wiki/Jockey"" title=""Jockey"">jockey</a> in the United States: <a href=""/wiki/Cheryl_White_(jockey)"" title=""Cheryl White (jockey)"">Cheryl White</a><sup id=""cite_ref-247"" class=""reference""><a href=""#cite_note-247"">[227]</a></sup>
</li>",First African-American female jockey in the United States: Cheryl White[227],/wiki/Cheryl_White_(jockey),First African-American female jockey in the United States,Cheryl White (jockey),Politics,1953-10-29,female,"Cleveland, Ohio",41.5051613,-81.6934446,United States of America,Ohio,Cuyahoga County,Cleveland,39
304,1971,"<li>First African-American to appear by herself on the cover of <i><a href=""/wiki/Playboy"" title=""Playboy"">Playboy</a></i>: <a href=""/wiki/Darine_Stern"" title=""Darine Stern"">Darine Stern</a> (October issue)</li>",First African-American to appear by herself on the cover of Playboy: Darine Stern (October issue),/wiki/Darine_Stern,First African-American to appear by herself on the cover of Playboy,Darine Stern,Social & Jobs,1947-11-16,female,"Chicago, Illinois",41.8755616,-87.6244212,United States of America,Illinois,Cook County,Chicago,17
304,1971,"<li>First African-American to become president of the <a href=""/wiki/Public_Library_Association"" title=""Public Library Association"">Public Library Association</a>: <a href=""/wiki/Effie_Lee_Morris"" title=""Effie Lee Morris"">Effie Lee Morris</a><sup id=""cite_ref-:62_248-0"" class=""reference""><a href=""#cite_note-:62-248"">[228]</a></sup>
</li>",First African-American to become president of the Public Library Association: Effie Lee Morris[228],/wiki/Effie_Lee_Morris,First African-American to become president of the Public Library Association,Effie Lee Morris,Education & Science,1921-04-20,female,"Richmond, Virginia, US",37.5385087,-77.43428,United States of America,Virginia,Richmond City,Richmond,51
306,1972,"<li>First African-American to campaign for the United States presidency in a major political party and to win a U.S. presidential primary/caucus: <a href=""/wiki/Shirley_Chisholm"" title=""Shirley Chisholm"">Shirley Chisholm</a> (<a href=""/wiki/Democratic_Party_(United_States)"" title=""Democratic Party (United States)"">Democratic Party</a>, New Jersey primary) (See also: 1968)</li>","First African-American to campaign for the United States presidency in a major political party and to win a U.S. presidential primary/caucus: Shirley Chisholm (Democratic Party, New Jersey primary) (See also: 1968)",/wiki/Shirley_Chisholm,First African-American to campaign for the United States presidency in a major political party and to win a U.S. presidential primary/caucus,Shirley Chisholm,Politics,1924-11-30,female,"New York City,  U.S.",40.6504077,-73.7967091,United States of America,New York,NA,New York,36
306,1972,"<li>First African-American <a href=""/wiki/Superhero"" title=""Superhero"">superhero</a> to star in own comic-book series: <a href=""/wiki/Luke_Cage"" title=""Luke Cage"">Luke Cage</a>, <a href=""/wiki/Marvel_Comics"" title=""Marvel Comics"">Marvel Comics</a>' <i>Luke Cage, Hero for Hire</i> #1 (June 1972).<sup id=""cite_ref-BouldButler2009_249-0"" class=""reference""><a href=""#cite_note-BouldButler2009-249"">[229]</a></sup><sup id=""cite_ref-marvel_group=Note_235-2"" class=""reference""><a href=""#cite_note-marvel_group=Note-235"">[Note 18]</a></sup> (See also: Lobo, 1965, and the Falcon, 1969)</li>","First African-American superhero to star in own comic-book series: Luke Cage, Marvel Comics' Luke Cage, Hero for Hire #1 (June 1972).[229][Note 18] (See also: Lobo, 1965, and the Falcon, 1969)",/wiki/Luke_Cage,First African-American superhero to star in own comic-book series,Luke Cage,Arts & Entertainment,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
306,1972,"<li>First African-American <a href=""/wiki/National_Basketball_Association"" title=""National Basketball Association"">National Basketball Association</a> <a href=""/wiki/General_manager"" title=""General manager"">general manager</a>: <a href=""/wiki/Wayne_Embry"" title=""Wayne Embry"">Wayne Embry</a>
</li>",First African-American National Basketball Association general manager: Wayne Embry,/wiki/Wayne_Embry,First African-American National Basketball Association general manager,Wayne Embry,Military,1937-03-26,male,"Springfield, Ohio",39.9234046,-83.810138,United States of America,Ohio,Clark County,Springfield,39
306,1972,"<li>First African-American interracial romantic kiss in a mainstream comics magazine: ""The Men Who Called Him Monster"", by writer <a href=""/wiki/Don_McGregor"" title=""Don McGregor"">Don McGregor</a> (See also: 1975) and artist Luis Garcia, in <a href=""/wiki/Warren_Publishing"" title=""Warren Publishing"">Warren Publishing</a>'s black-and-white <a href=""/wiki/Horror_fiction"" title=""Horror fiction"">horror</a>-comics magazine <i><a href=""/wiki/Creepy_(magazine)"" title=""Creepy (magazine)"">Creepy</a></i> #43 (Jan. 1972) (See also: 1975)<sup id=""cite_ref-250"" class=""reference""><a href=""#cite_note-250"">[230]</a></sup>
</li>","First African-American interracial romantic kiss in a mainstream comics magazine: ""The Men Who Called Him Monster"", by writer Don McGregor (See also: 1975) and artist Luis Garcia, in Warren Publishing's black-and-white horror-comics magazine Creepy #43 (Jan. 1972) (See also: 1975)[230]",/wiki/Don_McGregor,First African-American interracial romantic kiss in a mainstream comics magazine,Don McGregor,Arts & Entertainment,1945-06-15,male,"Providence, Rhode Island, United States",41.8239891,-71.4128343,United States of America,Rhode Island,Providence County,Providence,44
306,1972,"<li>First African-American interracial male kiss on network television: <a href=""/wiki/Sammy_Davis_Jr."" title=""Sammy Davis Jr."">Sammy Davis Jr.</a> (African-American) and <a href=""/wiki/Carroll_O%27Connor"" title=""Carroll O'Connor"">Carroll O'Connor</a> (Caucasian) in <i><a href=""/wiki/All_in_the_Family"" title=""All in the Family"">All in the Family</a></i><sup id=""cite_ref-251"" class=""reference""><a href=""#cite_note-251"">[231]</a></sup>
</li>",First African-American interracial male kiss on network television: Sammy Davis Jr. (African-American) and Carroll O'Connor (Caucasian) in All in the Family[231],/wiki/Sammy_Davis_Jr.,First African-American interracial male kiss on network television,Sammy Davis Jr.,Arts & Entertainment,1925-12-08,male,"New York City, U.S.",40.6504077,-73.7967091,United States of America,New York,NA,New York,36
306,1972,"<li>First African-American inducted to the <a href=""/wiki/Naismith_Memorial_Basketball_Hall_of_Fame"" title=""Naismith Memorial Basketball Hall of Fame"">Basketball Hall of Fame</a>: Team-owner and coach <a href=""/wiki/Bob_Douglas"" title=""Bob Douglas"">Bob Douglas</a>, in the category of ""contributor"" (See also: New York Renaissance, 1963; player Bill Russell, 1975; coach Clarence Gaines, 1982)</li>","First African-American inducted to the Basketball Hall of Fame: Team-owner and coach Bob Douglas, in the category of ""contributor"" (See also: New York Renaissance, 1963; player Bill Russell, 1975; coach Clarence Gaines, 1982)",/wiki/Bob_Douglas,First African-American inducted to the Basketball Hall of Fame,Bob Douglas,Education & Science,1882-11-04,male,"Saint Kitts, British West Indies",18,-68,Trinidad and Tobago,NA,NA,NA,NA
306,1972,"<li>First African-American woman <a href=""/wiki/Broadway_theatre"" title=""Broadway theatre"">Broadway</a> director: <a href=""/wiki/Vinnette_Justine_Carroll"" title=""Vinnette Justine Carroll"">Vinnette Justine Carroll</a> (<i><a href=""/wiki/Don%27t_Bother_Me,_I_Can%27t_Cope"" title=""Don't Bother Me, I Can't Cope"">Don't Bother Me, I Can't Cope</a></i>)</li>","First African-American woman Broadway director: Vinnette Justine Carroll (Don't Bother Me, I Can't Cope)",/wiki/Vinnette_Justine_Carroll,First African-American woman Broadway director,Vinnette Justine Carroll,Arts & Entertainment,1922-03-11,female,New York City,40.7127281,-74.0060152,United States of America,New York,NA,New York,36
306,1972,"<li>First African-American comic-book creator to receive a ""created by"" cover-credit: <a href=""/wiki/Wayne_Howard"" title=""Wayne Howard"">Wayne Howard</a> (<i><a href=""/wiki/Midnight_Tales"" title=""Midnight Tales"">Midnight Tales</a></i> #1)</li>","First African-American comic-book creator to receive a ""created by"" cover-credit: Wayne Howard (Midnight Tales #1)",/wiki/Wayne_Howard,"First African-American comic-book creator to receive a ""created by"" cover-credit",Wayne Howard,Arts & Entertainment,1949-03-29,male,"Cleveland, Ohio, U.S.",41.5027026,-81.6220773,United States of America,Ohio,Cuyahoga County,Cleveland,39
308,1973,"<li>First African-American <a href=""/wiki/Artistic_director"" title=""Artistic director"">artistic director</a> of a professional regional theater: <a href=""/wiki/Harold_Scott_(director)"" title=""Harold Scott (director)"">Harold Scott</a> (<a href=""/wiki/Cincinnati_Playhouse_in_the_Park"" title=""Cincinnati Playhouse in the Park"">Cincinnati Playhouse in the Park</a>)</li>",First African-American artistic director of a professional regional theater: Harold Scott (Cincinnati Playhouse in the Park),/wiki/Harold_Scott_(director),First African-American artistic director of a professional regional theater,Harold Scott (director),Arts & Entertainment,NA,male,"Morristown, New Jersey",40.7970384,-74.4809492,United States of America,New Jersey,Morris County,NA,34
308,1973,"<li>First African-American <a href=""/wiki/James_Bond_villains"" class=""mw-redirect"" title=""James Bond villains"">Bond villain</a> in a <a href=""/wiki/James_Bond"" title=""James Bond"">James Bond</a> movie: <a href=""/wiki/Yaphet_Kotto"" title=""Yaphet Kotto"">Yaphet Kotto</a>, playing <a href=""/wiki/Mister_Big_(James_Bond)"" class=""mw-redirect"" title=""Mister Big (James Bond)"">Mr. Big/Dr. Kananga</a>, <i>Live and Let Die</i>.</li>","First African-American Bond villain in a James Bond movie: Yaphet Kotto, playing Mr. Big/Dr. Kananga, Live and Let Die.",/wiki/Yaphet_Kotto,First African-American Bond villain in a James Bond movie,Yaphet Kotto,Arts & Entertainment,1939-11-15,male,"New York City, New York, U.S.",40.7127281,-74.0060152,United States of America,New York,NA,New York,36
308,1973,"<li>First African-American <a href=""/wiki/Bond_Girl"" class=""mw-redirect"" title=""Bond Girl"">Bond Girl</a> in a James Bond movie: <a href=""/wiki/Gloria_Hendry"" title=""Gloria Hendry"">Gloria Hendry</a> (playing <a href=""/wiki/Rosie_Carver"" class=""mw-redirect"" title=""Rosie Carver"">Rosie Carver</a>), <i><a href=""/wiki/Live_and_Let_Die_(film)"" title=""Live and Let Die (film)"">Live and Let Die</a></i>.</li>","First African-American Bond Girl in a James Bond movie: Gloria Hendry (playing Rosie Carver), Live and Let Die.",/wiki/Gloria_Hendry,First African-American Bond Girl in a James Bond movie,Gloria Hendry,Arts & Entertainment,1949-03-03,female,"Jacksonville, Florida, U.S.[1][2][3] or Winter Haven, Florida, U.S.[4][5](sources differ)",28.02224,-81.73286,United States of America,Florida,Polk County,NA,12
308,1973,"<li>First African-American elected mayor of <a href=""/wiki/Los_Angeles"" title=""Los Angeles"">Los Angeles</a>: <a href=""/wiki/Tom_Bradley_(American_politician)"" title=""Tom Bradley (American politician)"">Tom Bradley</a>
</li>",First African-American elected mayor of Los Angeles: Tom Bradley,/wiki/Tom_Bradley_(American_politician),First African-American elected mayor of Los Angeles,Tom Bradley (American politician),Politics,1917-12-29,male,"Calvert, Texas, U.S.",30.9779651,-96.6738627,United States of America,Texas,Robertson County,NA,48
308,1973,"<li>First African-American <a href=""/wiki/Psychologist"" title=""Psychologist"">psychologist</a> in the <a href=""/wiki/U.S._Air_Force"" class=""mw-redirect"" title=""U.S. Air Force"">U.S. Air Force</a>: <a href=""/wiki/John_D._Robinson"" title=""John D. Robinson"">John D. Robinson</a>
</li>",First African-American psychologist in the U.S. Air Force: John D. Robinson,/wiki/John_D._Robinson,First African-American psychologist in the U.S. Air Force,John D. Robinson,Military,1946-08-24,male,NA,NA,NA,NA,NA,NA,NA,NA
308,1973,"<li>First African-American woman mayor of a U.S. metropolitan city: <a href=""/wiki/Doris_A._Davis"" title=""Doris A. Davis"">Doris A. Davis</a>, <a href=""/wiki/Compton,_California"" title=""Compton, California"">Compton, California</a>
</li>","First African-American woman mayor of a U.S. metropolitan city: Doris A. Davis, Compton, California",/wiki/Doris_A._Davis,First African-American woman mayor of a U.S. metropolitan city,Doris A. Davis,Politics,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
